"SEASON","EPISODE","SCENE_INDEX","CHARACTER","TEXT"
"03","19","81","JULIE","discussing current events, catching up on each others lives doesn't that sound fun (looks at Summer)"
"03","19","81","SUMMER","tons of (looks at Marissa) I know Marissa has several events that she would loveto share with the family (Marissa looks at her)"
"03","19","81","MARISSA","(looks at Summer) ooooh I'm sure daddies little girl would love to"
"03","19","82","SUMMER","scuse me (leaves the table)"
"03","19","83","JULIE","(smiles) sisters"
"03","19","83","RYAN","(calls) Sadie (closes door) hey man I was lookin for Sadie"
"03","19","85","RYAN","hi"
"03","19","85","RYAN","hey Bob (nods, smiles, shakes Bobs hand) what's up"
"03","19","85","RYAN","see ya"
"03","19","86","RYAN","one bad date an I'm already replaced huh, alright alright (raises eyebrows) two bad dates"
"03","19","86","RYAN","I know, I'm sorry I was distracted"
"03","19","86","RYAN","sure um...it's Volchok an Marissa (Sadie nods) but its all good now, there was a conversation I neededto have I had it (looks at Sadie) I'm done"
"03","19","86","RYAN","what'do you mean"
"03","19","86","RYAN","(looks at Sadie) no reason"
"03","19","86","RYAN","if we didn't happen (Sadie nods) (looks away)...have you thought about this"
"03","19","86","RYAN","(nods)...yeah"
"03","19","86","RYAN","we're getting a little ahead of ourselves I mean (moves closer to Sadie) I don't know I honestly didn't think that much about the future I uh...was just hopinto take youto dinner (Sadie looks at him) you eat right"
"03","19","88","SETH","so that's it then, no more smiling no more skipping no more dancing"
"03","19","88","RYAN","eh you were never a fan of the dancing"
"03","19","88","SETH","I don't know, I might've come around now we'll never know"
"03","19","88","RYAN","yeah, I can't just ask herto move here, change her whole life"
"03","19","88","SETH","well, relocating ta Newport might not be that big'a deal"
"03","19","88","RYAN","yeah, puts alotta pressure on us you know an on the relationship"
"03","19","88","SETH","Ryan Atwood loves pressure, he's not comfortable unless his entire body is being squeezed in a vice grip"
"03","19","89","RYAN","(raises eyebrows) that is not true"
"03","19","89","SETH","(looks at Ryan) yeah, you movedto Chinoto help a girl pregnant with a baby that might not even be yours"
"03","19","89","RYAN","Theresa needed someone"
"03","19","89","SETH","stayed with Marissa for several years of tortured torture"
"03","19","89","RYAN","m she was there for me too"
"03","19","89","SETH","but when it comes ta pursuing your own happiness (sits at the table, Ryan sits opposite) with a great girl who seemsto be relatively issue free"
"03","19","90","RYAN","(realises) I gotta ask herto stay"
"03","19","90","SETH","yes you do"
"03","19","90","RYAN","(raises eyebrows) alright (smiles)"
"03","19","90","SETH","I saw that smile, smiler"
"03","19","91","SANDY","well Matt said he has documents, you know he said he could prove what he's saying"
"03","19","91","SANDY","(looks at Henry) now what are you saying"
"03","19","91","SANDY","well that sounds a little ominous, what're you gonna do"
"03","19","92","SUMMER","oh, you're wearing that to a family dinner"
"03","19","93","MARISSA","who says I'm goingto dinner"
"03","19","94","SUMMER","ok, Marissa, be mad at me if you want but it is our family"
"03","19","95","MARISSA","whatever, save me some dessert"
"03","19","96","SETH","hey what's up"
"03","19","97","SUMMER","the slut is still spiraling I thought I told youto talk to Ryan"
"03","19","97","SETH","(opens fridge) I did, I triedto activate his saviour complex (Kirsten comes in) but it seems he's been cured (looks at Kirsten) hey I gotta go I'm hanging with my mom"
"03","19","97","SUMMER","(frowns) your hanging with your mom"
"03","19","97","SETH","I know it seems a little weird but we're tryin somethin different so ill talk to you a little later"
"03","19","97","SUMMER","fine"
"03","19","97","SETH","ok bye (hangs up)"
"03","19","97","KIRSTEN","all set"
"03","19","97","SETH","yeah, where're we goin, cardio barre, yoga-laties"
"03","19","97","KIRSTEN","(smiles, touches Seth's back) something new"
"03","19","97","JULIE","actually I think we should just get started"
"03","19","97","SUMMER","personally I'm starving, why don't we just dig in an bond (Julie looks a little disappointed) what were we gonna do at this dinner discuss current events, I think we live in a very fascinating time (looks at Julie)"
"03","19","97","JULIE","riveting (Summer nods)"
"03","19","97","JULIE","I did call, several times"
"03","19","97","JULIE","(matter of factly) that's because I wasn't here"
"03","19","98","JULIE","Neil Marissa an I haven't always had the greatest-"
"03","19","98","SUMMER","(quickly jumps in) luck (Julie looks at her) but you've always stood by each other through...hard times (looks at Neil) isn't that great dad"
"03","19","98","JULIE","thankyou Neil (looks at Summer) and thankyou... Summer (Summer smiles and looks down) will you pass the potatoes please (smiles)"
"03","19","98","MARISSA","(raises eyebrows) its not my mom (swallows) its Summer (thinks) you know the only other time we really fought was in the fifth grade, when I sat on the back'a the bus (looks at Volchok) with Luke on the wayto the museum of tolerance"
"03","19","98","MARISSA","(smiles) Summer an Luke were engaged, in the second grade (Volchok smiles) she doesn't liketo talk about it (looks at Volchok) why all the questions, all of the sudden"
"03","19","98","MARISSA","you just seem very interested in my life"
"03","19","98","MARISSA","(smiles) what"
"03","19","98","MARISSA","(looks away then at Volchok) if I wantedto be treated right (shakes head) I wouldn't be with you"
"03","19","99","MARISSA","(looks at Volchok then down then back at him) I don't I- (closes eyes) I mean...I've never (looks at Volchok)"
"03","19","101","SETH","ok what is this place"
"03","19","101","KIRSTEN","you'll see"
"03","19","102","SETH","(frowns) a crappy rec. center basement, bad coffee, I don't think your in a weight watchers so (Kirsten looks at him) either your the lead in a community theatre group or have converted to an extremely under funded religion"
"03","19","103","KIRSTEN","(smiles) hi Ellen"
"03","19","105","KIRSTEN","Seth (Seth stops near the door) I thought if you knew you wouldn't of come (folds arms)"
"03","19","105","SETH","(softly) well good instinct, like goin through this the first time wasn't painful enough"
"03","19","105","KIRSTEN","this place has saved my family my marriage quite possibly my life, these people know more about me than my own family"
"03","19","105","SETH","well who's fault is that it's not like you ever talk about what happened"
"03","19","105","KIRSTEN","(looks at Seth) it's not like you ever ask (Seth looks at her) an if this is how you act when I share it with you-"
"03","19","105","SETH","there's sharing an then there's lying (wide eyed)"
"03","19","105","KIRSTEN","well we're here, an I'm not leaving so you can wait in the car or you can do this for me (Seth looks at her) (pleadingly) just give me an hour...it's important that you be here tonight"
"03","19","105","SETH","(sighs) is anyone gonna rip off their own armto keep fighting"
"03","19","105","KIRSTEN","metaphorically speaking yeah (half smiles)"
"03","19","107","SANDY","hey Matt its Sandy, we needto talk, will you call me back as soon as you can (beep)"
"03","19","109","RYAN","hey...is uh Sadie around"
"03","19","109","RYAN","you mind if I come in an wait (raises eyebrows)"
"03","19","110","MARISSA","hey"
"03","19","111","RYAN","hi"
"03","19","112","MARISSA","(suprised) what're you doing here"
"03","19","112","RYAN","sorry I figured you were spending your time under the pier these days"
"03","19","113","RYAN","uh (looks at Marissa) I can go"
"03","19","113","MARISSA","no its fine I'm-I'm not gonna stay"
"03","19","114","MARISSA","where's Sadie (squints)"
"03","19","114","RYAN","gone, back ta Oregon (Marissa looks at him) went overto see her she'd already left"
"03","19","114","MARISSA","(shocked) without saying goodbye"
"03","19","114","RYAN","guess she thought it was easier this way (blinks)"
"03","19","114","MARISSA","...and is it"
"03","19","115","MARISSA","you know, you don't have'ta answer that (turns away) I'm gonna go (Ryan looks at her) but um...enjoy then (waves arms in a circle)"
"03","19","116","RYAN","ill leave it as I found it"
"03","19","117","SETH","(whispers to Kirsten) that's a heart warming tale"
"03","19","117","KIRSTEN","(whispers to Seth) he's been sober thirty years"
"03","19","119","KIRSTEN","(nods) oh thankyou (Seth watches) all of you and uh especially my son Seth whose here with me tonight (smiles)"
"03","19","119","SETH","(smiles uncomfortably) hey"
"03","19","119","KIRSTEN","he doesn't know this but...he's the reason that I got sober (Seth listens) (getting teary) the look on his face at my intervention...he was so disappointed in me (Seth looks down)...but he believed that I could do this (raises eyebrows) an he was right (smiles) (Seth looks at her and starts to smile)"
"03","19","120","SETH","congratulations mom"
"03","19","121","SETH","only twenty nine years an three months moreto go until you're as normal as ? Burrows over there (nods)"
"03","19","123","MARISSA","yeah well I'm just glad I found you, apparently there's alotta waysto leave (Sadie sits) Newport bus, plane, boat"
"03","19","123","MARISSA","I'm just glad your still here"
"03","19","123","MARISSA","because (shrugs) I don't think you should leave (Sadie looks down and drinks) Ryan (raises eyebrows) really cares about you"
"03","19","123","MARISSA","(shrugs) well I mean he didn't have to after everything we've been through (raises eyebrows) I think I know him pretty well"
"03","19","123","MARISSA","he wants you ta stay"
"03","19","123","MARISSA","yeah he did, he was just a couple'a minutes too late"
"03","19","123","MARISSA","(raises eyebrows)...(shrugs) well I guess because you make Ryan happy"
"03","19","125","JULIE","Neil dinner was amazing"
"03","19","125","JULIE","well we have years of family dinners ahead of us (rests her head on Neil's shoulder)"
"03","19","125","JULIE","(shocked) what"
"03","19","125","JULIE","(thrown)...of course, I mean...love doesn't really conquer all"
"03","19","125","JULIE","(sits forward) but Neil surely this time"
"03","19","127","SUMMER","oh (touches Neil's hand) goodnight dad"
"03","19","128","SUMMER","(frowns) I couldn't help overhearing...what my dad just said (shrugs) but don't worry cause he always gets this way as soon as he startsto get close ta someone (smiles)"
"03","19","128","JULIE","...actually Summer the only thing I'm worried about is my daughter"
"03","19","128","SUMMER","...yeah me too (looks down)"
"03","19","129","MARISSA","hey vodka on the rocks please"
"03","19","129","MARISSA","look I drink here all'a the time"
"03","19","129","MARISSA","(looks at the Bartender) cant you just make an exception this one time, I use'ta date the manager"
"03","19","129","MARISSA","...look I'm having a bad night an I really need a drink"
"03","19","130","SANDY","(calls) Matt"
"03","19","131","SANDY","oh my god"
"03","19","132","SANDY","(stunned) what happened"
"03","19","133","RYAN","what're you doing here"
"03","19","135","RYAN","(breathing heavily) what'do I have'ta doto get youto stay"
"03","19","136","MARISSA","no more talking"
"03","20","0","SUMMER","(calls) Cohen come out I wanna see"
"03","20","0","SETH","alright"
"03","20","1","SETH","(frowns) I feel like Paul Kettle"
"03","20","1","SUMMER","(looks Seth up and down) not bad (smiles, holds out parka) try this on"
"03","20","1","SETH","(raises eyebrows) oh wow you got us matching parkas"
"03","20","1","SUMMER","mm-hmm (turns back to the box) an matching hats an matching scarves, we're gonna be the warmest most coordinated couple at Brown"
"03","20","1","SETH","yeah, you think your jumpin the gun a little bit we wont get our acceptance letters till tomorrow"
"03","20","1","SUMMER","oh please with your dorked out grades an my NASA level SAT's we are so getting in"
"03","20","1","SETH","its Brown (holds out hands) everyone's got good grades an SAT's its very possible that neither of us could get in or that one of us could"
"03","20","1","SUMMER","uh-huh, an which one of us would that be Cohen"
"03","20","1","SETH","it's just as likely you'll get in an I wont"
"03","20","1","SUMMER","(turns around) an you really believe that"
"03","20","1","SETH","yeah, an then where would you be (Summer looks at him) be stuck in Providence with one half of a his an hers parka set"
"03","20","1","SUMMER","(screws up face) yeah like id go if you didn't"
"03","20","1","SETH","what (looks at Summer)"
"03","20","1","SUMMER","Cohen, duh, I applied ta Brown so that we could be together I'm not going without you"
"03","20","1","SETH","...Summer Browns one of the top universities in the world people dream about going there"
"03","20","1","SUMMER","no, you dream about going there (moves closer) I dream about being with the one I love"
"03","20","2","SUMMER","aww even all padded up you still look so scrawny (frowns)"
"03","20","2","SETH","I'm gonna go get some water I'm sweating so much I'm getting dehydrated"
"03","20","3","RYAN","an I did"
"03","20","3","RYAN","mm-hmm (kisses)"
"03","20","3","RYAN","well no ones stopping you"
"03","20","3","RYAN","mm (kisses)"
"03","20","3","RYAN","no ooo (gently pushes Sadie back down) no (kisses)"
"03","20","3","RYAN","mm"
"03","20","4","RYAN","so with the ninety day escrow (thinks) that means you'll be in town foooooor"
"03","20","4","RYAN","right (Sadie laughs) that makes sense"
"03","20","4","RYAN","yeah (sits up)"
"03","20","5","RYAN","no no its fine (looks at Sadie) your right"
"03","20","5","RYAN","yeah"
"03","20","5","RYAN","(nods) well whatever happens we'll make it work (kisses Sadie) (frowns) umm we should eat before the burgers get cold ill-ill grab some water"
"03","20","6","RYAN","hi"
"03","20","6","SETH","hey, you want a water"
"03","20","6","RYAN","sure"
"03","20","7","SETH","I was jus (points) coolin myself off (Ryan nods, drinks) all this time I thought gettin inta college...would make everything so much easier (drinks)"
"03","20","7","RYAN","yeah (looks at Seth) not gonna happen"
"03","20","7","SETH","(looks at Ryan, swallows, frowns) there's a cold front comin through"
"03","20","8","MARISSA","pass the milk"
"03","20","9","MARISSA","that's cream, I said milk (looks at Summer)"
"03","20","10","SUMMER","eating breakfast are we (Marissa pours milk over her cereal) does this mean we're actually going to school today or d'you (frowns) just need the extra strength for all the small children you an Volchok plan to mug (raises eyebrows)"
"03","20","10","MARISSA","(fake laughs) hahaha (looks down)"
"03","20","11","JULIE","big day girls, college letters arriving, are you excited (smiles)"
"03","20","11","MARISSA","yeah, delirious"
"03","20","11","JULIE","(sits) don't be nervous Marissa your getting inta Berkeley (looks at Marissa) I feel it in my bones"
"03","20","11","MARISSA","(stands) I gotta get ta school"
"03","20","11","JULIE","oh Marissa, your friend who dropped you off last night (Marissa looks at her) his motorcycle kind of woke up Neil you might want to apologise"
"03","20","11","MARISSA","why, incase Dr. Roberts changes his mind (raises eyebrows) about marrying into our trailer park family (thinks) that's not really my problem (leaves)"
"03","20","11","JULIE","Marissa, well she's really outdone herself again (Summer looks down) listen Summer how worried do I need to be about her"
"03","20","11","SUMMER","...I don't know (looks at Julie) she's not exactly confiding in me right now"
"03","20","12","SUMMER","hi dad"
"03","20","12","SUMMER","um yes (closes eyes) my aura is green"
"03","20","12","JULIE","she-"
"03","20","12","SUMMER","(looks at Julie) went ta school early (looks at Neil) cause she's nervous with all the college letters an stuff"
"03","20","13","SANDY","wow that's a hell of a forehand, imagine that connecting with somebody's head"
"03","20","13","SANDY","(points) yeah the gate was unlocked, you should be more conscious'a security"
"03","20","13","SANDY","listen lets just skip to the part where you tell me you had (shakes head) nothin to do with it"
"03","20","13","SANDY","Matt hasn't said anything, this is me talking, I want this hospital built more than anything...but if you haven't resigned within forty eight hours (Henry looks at him) I'm gonna do everything in my power to take you down (Henry looks away then down) an I was lying (looks at Henry) your forehand sucks"
"03","20","14","TAYLOR","I-I- I don't know about that, that just doesn't look right to me"
"03","20","15","TAYLOR","(notices) oh you guys, I'm so glad to see you (Seth waves)"
"03","20","15","SUMMER","oh, hey what's up"
"03","20","15","TAYLOR","have you spoken to Marissa lately"
"03","20","15","SUMMER","well if you count pass the milk an don't be so skanky"
"03","20","16","TAYLOR","well I need to talk to her about the college sweatshirt bonfire, oh, you guys are coming right"
"03","20","16","SETH","(Ryan looks at him) is that the thing where all the seniors wear the sweatshirts (Taylor nods) of the colleges there going to, cause that always struck me as incredibly lame"
"03","20","16","TAYLOR","oh an I need your help passing out these fliers (hands fliers to Summer)"
"03","20","16","RYAN","I gotta get to class (leaves)"
"03","20","16","SETH","I gotta too (follows Ryan)"
"03","20","17","SUMMER","w- (sighs)"
"03","20","17","TAYLOR","I know you guys are just making an excuse (holds Summers wrist so she cant follow) to get away from me, its ok it's cute (waves it off) anyway about Marissa"
"03","20","17","SUMMER","yeah, I wouldn't count on her"
"03","20","17","TAYLOR","(scoffs) well that's great she's suppose'ta get the food for the party, this is so typical (Summer raises her eyebrows) you know people join social committee they think its all fun an games (takes out cell phone) then who ends up doing the work when someone (dials) decides to go all Last Exit To Brooklyn, hm (looks at Summer) Taylor that's who"
"03","20","17","SUMMER","no, I think she's just going through something right now"
"03","20","17","TAYLOR","Seung Ho its Taylor, hi listen how much"
"03","20","18","TAYLOR","Kimchi can you get me by tomorrow night (leaves and takes Summer with her) you are saving my ass Seung Ho you are really saving my ass"
"03","20","19","MARISSA","hey, I'm glad you called"
"03","20","20","MARISSA","nothing, well college letters are arriving today an my moms been pressuring me about it...an Summer an I are fighting (sighs) so I guess maybe everything"
"03","20","20","MARISSA","(smiles) can you pick me up"
"03","20","21","RYAN","hey, thought id stop by"
"03","20","21","RYAN","(leans forward) can I say I couldn't help myself (kisses Sadie)"
"03","20","21","RYAN","yeah (raises eyebrows, nods)"
"03","20","21","RYAN","no, must've slipped your mind (smiles)"
"03","20","22","RYAN","well that's nice to know"
"03","20","22","RYAN","well, easy come (smiles)"
"03","20","22","RYAN","(raises his eyebrows, looks down) really, what'does it say"
"03","20","23","RYAN","an in all that there's-there's nothin about college"
"03","20","24","MARISSA","alright I just need to grab a jacket"
"03","20","24","MARISSA","sure, ill be right back"
"03","20","26","SUMMER","oh my god (laughs, smiles)"
"03","20","26","RYAN","oh my god (smiles)"
"03","20","27","SETH","oh my god"
"03","20","28","SUMMER","(calls) hello"
"03","20","29","RYAN","(calls) Summer"
"03","20","30","RYAN","hey"
"03","20","30","SUMMER","I got in! (huge smile)"
"03","20","30","RYAN","what! yeeeaaahhh, alright"
"03","20","31","RYAN","ah congratulations, that's amazing"
"03","20","31","SUMMER","thanks, did you"
"03","20","31","RYAN","yeah (nods)"
"03","20","31","SUMMER","really (claps)"
"03","20","31","RYAN","yes"
"03","20","31","SUMMER","oh congratulations!"
"03","20","31","RYAN","thankyou"
"03","20","31","SUMMER","where's Cohen"
"03","20","31","RYAN","uhhh I I don't-"
"03","20","32","SETH","hey"
"03","20","32","RYAN","hey"
"03","20","32","SETH","so you guys both got in"
"03","20","32","RYAN","yeah, you"
"03","20","33","SUMMER","(worried) oh my god"
"03","20","34","SETH","...pack your muffler (smiles) we're goin to Brown"
"03","20","35","RYAN","yeah"
"03","20","35","SUMMER","oooooohhh"
"03","20","35","SETH","(kisses Summers head) mwa"
"03","20","35","RYAN","oh man (touches Seth's shoulder)"
"03","20","35","SETH","yeah yeah"
"03","20","36","SETH","(to Ryan) an I'm proud'a you"
"03","20","36","SUMMER","sooo happy"
"03","20","36","RYAN","hey hey hey"
"03","20","37","SETH","hello, hi, I've been on hold since five in the morning so I- here's my question, is there some sort of possibility that a mistake was made cause I mean mistakes can happen (scratches head) right even at Brown (later) no no I'm not tryin'a be sarcastic at all, let me ask you this is there some sort of appeals process or um (later) next year (raises eyebrows, laughs) lady my girlfriend is is is is g- hello"
"03","20","38","SETH","(frustrated) yaaaaahhhhh (later) (frowns) oooohhh"
"03","20","38","KIRSTEN","Sandy"
"03","20","38","SANDY","(looks) oh hey"
"03","20","38","KIRSTEN","good morning (kisses Sandy) mmm (wraps arms around Sandy's neck) whatever problems your thinking about right now let them go (smiles) our kids got inta college its a big day"
"03","20","38","SANDY","(smiles) oh your right, we did it (raises eyebrows)"
"03","20","38","KIRSTEN","we did it (smiles)"
"03","20","38","SANDY","we did it"
"03","20","39","SETH","I see the self congratulation has begun"
"03","20","39","KIRSTEN","aah (runs over to Seth) oh, we are (hugs Seth) so proud of you"
"03","20","39","SANDY","a Cohen in the Ivy Leagues, you did the work but I think our genes deserve some'a the credit (hugs Seth)"
"03","20","40","SETH","thanks"
"03","20","40","SANDY","we knew you could do it (rubs Seth's back)"
"03","20","40","SETH","oh hey there's Ryan, he got inta college to (points) give him some hugs"
"03","20","40","KIRSTEN","congratulations (hugs Ryan) ooh (Ryan smiles)"
"03","20","40","SANDY","our next generation Berkeley man, congratulations (hugs Ryan)"
"03","20","40","RYAN","thankyou"
"03","20","41","KIRSTEN","we're so proud, both of you"
"03","20","41","SANDY","an you know what we should have a celebration dinner (Seth raises his eyebrows) tonight, please invite your ladies"
"03","20","41","RYAN","yeah"
"03","20","41","SETH","(frowns) I don't know, you think we're makin too big a deal though (Ryan frowns at him)"
"03","20","41","KIRSTEN","your fathers right seven thirty"
"03","20","41","RYAN","sure sure (touches Seth's arm) thanks"
"03","20","41","SETH","no more hugging though physical contact freaks me out"
"03","20","42","KIRSTEN","feeling better"
"03","20","42","SANDY","(raises eyebrows, smiles) yeah"
"03","20","43","JULIE","Marissa I don't know where you were last night or what you think your doing but you call me as soon as you get this, I've had it young lady"
"03","20","44","JULIE","oh, Neil your up, can I get you some coffee"
"03","20","44","JULIE","Summer just left, she's so excited about Brown, she wanted to stop by REI on the way to school something about a sub zero sleeping bag (Neil picks up Marissa's Berkeley letter) Marissa must of left super early this morning (sits) I'm worried she didn't get in an maybe is embarrassed to tell me (frowns)"
"03","20","44","JULIE","excuse me"
"03","20","44","JULIE","(looks at letter) oh my god"
"03","20","45","MARISSA","I figured id make an appearance at Harbor, its only fourth period (smiles)"
"03","20","45","MARISSA","my schools having this party thing I have'ta go to, all the seniors wear the sweatshirt to the college they got into, its"
"03","20","45","MARISSA","why, you don't see it (smiles)"
"03","20","47","SUMMER","hey, Atwood, have you seen Skeletor"
"03","20","47","RYAN","uh no why"
"03","20","47","SUMMER","well I bought us thermal face masks for Providence an I wanted him to try his on"
"03","20","47","RYAN","oh, well why don't you just bring em to dinner tonight (Summer looks at him, clueless) Sandy an Kirsten the uh celebration thingy (raises eyebrows) I'm sure he meant ta tell you"
"03","20","47","SUMMER","oh (nods) well yeah, probably"
"03","20","47","RYAN","probably (smiles uncomfortably)"
"03","20","47","SUMMER","(looks down) um, when you see him will you give him this"
"03","20","48","RYAN","hey man (sits next to Seth) um, Summer was lookin for you (looks at Seth) I uh invited her for tonight"
"03","20","48","SETH","(nods) cool, good"
"03","20","48","RYAN","(nods) everything ok"
"03","20","48","SETH","yeah no I'm just uh, if she sees me she'll dress me like a Timberland Barbie, did you invite Sadie"
"03","20","48","RYAN","iiim going over to her place after school"
"03","20","48","SETH","did you tell her you got inta Berkeley"
"03","20","48","RYAN","no, I don't know it's kinda difficult, you know I mean we haven't really been goin out that long (Seth looks down) but I mean what'do you do when only one'a you is goin ta college"
"03","20","48","SETH","oh (raises eyebrows) man I wish I knew"
"03","20","49","RYAN","hey"
"03","20","49","RYAN","yeah well uh...yeah (nods)"
"03","20","49","RYAN","thankyou"
"03","20","50","RYAN","so I've been thinking uh I don't have'ta go up till August (raises eyebrows) we could have the summer"
"03","20","50","RYAN","(sighs, goes over to Sadie) Sadie, the last few months"
"03","20","50","RYAN","I was gonna say, that I've ben happier than I've ever been with anyone I've dated"
"03","20","51","RYAN","...you would move to Berkeley"
"03","20","52","RYAN","yeah I do"
"03","20","53","SUMMER","hello Mr. an Mrs. Cohen"
"03","20","54","SANDY","well hello Summer"
"03","20","54","KIRSTEN","(smiles) hi Summer"
"03","20","54","SUMMER","my dad just dropped me off"
"03","20","55","SETH","hey is dinner ready (notices Summer) oh my god"
"03","20","55","SUMMER","get use to it Cohen cause this is what your gonna be looking at for the next four years"
"03","20","55","SETH","mm-hmm"
"03","20","56","RYAN","hey we're not late are we"
"03","20","56","KIRSTEN","not at all, we're glad your here"
"03","20","57","SANDY","now everybody outside dinner is served"
"03","20","58","SANDY","yes"
"03","20","58","SETH","please don't have them tell the Halloween story again (Kirsten smiles)"
"03","20","58","SANDY","let's just say we met under unusual circumstances"
"03","20","59","KIRSTEN","it's a beautiful place you should try an visit"
"03","20","60","RYAN","uh well actually Sadie's gonna be comin up to Berkeley with me"
"03","20","60","SANDY","when you go up to look at the school"
"03","20","60","RYAN","no to live"
"03","20","60","SETH","what (Summer looks down)"
"03","20","60","KIRSTEN","I don't understand, did you apply to Berkeley"
"03","20","61","SANDY","so uh when did you decide this"
"03","20","61","RYAN","this afternoon (smiles)"
"03","20","61","RYAN","(looks at Sadie) uh no actually I think I asked you"
"03","20","62","SUMMER","well I think its great (Seth looks at her) finding the right person an then deciding to be with them no matter what that's what life's about right"
"03","20","63","RYAN","Sadie"
"03","20","63","KIRSTEN","oh w nnnnn no"
"03","20","63","SANDY","oh well"
"03","20","63","RYAN","(stands) ill walk you out"
"03","20","64","SUMMER","? so quiet tonight is anything wrong"
"03","20","64","SETH","no I'm fine"
"03","20","64","SUMMER","I still can't believe that Ryan an Sadie are moving to Berkeley together I think that is so romantic"
"03","20","64","SETH","(shakes head) I don't know what Ryan's thinking"
"03","20","64","SUMMER","(looks at Seth) what're you talking about"
"03","20","64","SETH","well he's eighteen I just think college should come first"
"03","20","64","SUMMER","well not if you're with the one you think you should be with, like forever be with"
"03","20","64","SETH","yeah well who really knows that at eighteen"
"03","20","64","SUMMER","I do (Seth doesn't say anything, just keeps looking down) oh my god...you don't"
"03","20","64","SETH","(looks at Summer) Summer, that's not what I m"
"03","20","64","SUMMER","no you know what, I have'ta go"
"03","20","65","MARISSA","if your here about the sweatshirt party I'm not going so if you wanna yell, yell"
"03","20","65","JULIE","(walks in) actually I was hoping that we could just talk (Marissa looks at her) Marissa I don't know what's going on with you or what I did wrong...although I'm sure we could come up with a few things but...I just cant bear to see you doing this to yourself"
"03","20","65","MARISSA","mom, this isn't about you (looks down, shakes head) I just keep tryin'a picture myself at Berkeley an- I can't"
"03","20","65","JULIE","that-that just means your scared honey an that's fine (Marissa looks at her then away) look Marissa I've ben in that place before, where you lose faith in yourself (Marissa looks at her) but honey I believe in you an you deserve this"
"03","20","65","MARISSA","(looks at Julie, unsure) I don't know mom"
"03","20","65","JULIE","Marissa please don't give up on yourself, you have no idea how much I want this for you"
"03","20","65","MARISSA","(closes eyes) I-...ill think about it"
"03","20","65","JULIE","that's all I want"
"03","20","66","SETH","hey"
"03","20","67","SETH","thanks man"
"03","20","67","RYAN","sure (sits)"
"03","20","67","SETH","(sits up) did you talk ta the parents yet"
"03","20","67","RYAN","you know what in hindsight, breakin the uh Sadie news to em that way probably not a very good plan"
"03","20","67","SETH","well at least my dad didn't have an actual heart attack at the table, so that's a plus"
"03","20","67","RYAN","that's true, anything happen after I left"
"03","20","67","SETH","Summer an I got into a soul crushing fight about Brown"
"03","20","67","RYAN","(screws up face) mm (swallows) I'm sorry have you talked to her"
"03","20","67","SETH","no, but even if I did man an she forgave me its like then what, you know (Ryan frowns, nods) just I don't know it's complicated"
"03","20","67","RYAN","Seth um (sits forward) I gotta ask...did you really get inta Brown"
"03","20","67","SETH","(raises eyebrows) did I get in, Ryan now who's smoking pot, listen'a me (Ryan looks at him) the only class that I've ever gotten less than an A in (Ryan raises his eyebrows) was gym, my essay on the loneliness of being Superman made Mrs. Rushfield cry so you know of course (looks down, shakes head) oooh god how did I not get in"
"03","20","68","RYAN","why're you lying about it"
"03","20","68","SETH","(sighs) for Summer"
"03","20","68","RYAN","well don't you think she's gonna notice when your not there first semester"
"03","20","68","SETH","well she said if I didn't get in an she did she wouldn't go to Brown (holds hand out) I'm not gonna let her do that, it's the opportunity of a lifetime"
"03","20","68","RYAN","well I think that's up to her (Seth looks at him) sorry man I think you gotta tell her the truth"
"03","20","69","RYAN","hey, sorry I'm late (sits opposite)"
"03","20","69","RYAN","(while reading menu) so uhhh Harbors havin this party tonight everyone (looks at Sadie) wears there college sweatshirt (smiles) d'you wanna go"
"03","20","69","RYAN","(looks at Sadie) yeah"
"03","20","69","RYAN","an I'm sorry about last night uh, that was not the way it should've happened"
"03","20","69","RYAN","what'do you mean"
"03","20","69","RYAN","are you sayin you don't want to anymore"
"03","20","69","RYAN","we are (motions with hands) because we wanna stay together (looks at Sadie) (Sadie looks down) right (smiles)"
"03","20","69","RYAN","(looks away then leans closer) I feel more myself with you...than anyone"
"03","20","69","RYAN","well I am going to Berkeley"
"03","20","70","TAYLOR","(smiles shyly) Seung Ho you dog (laughs) (Summer frowns and looks from Taylor to Seung Ho) oh let me give you my credit card"
"03","20","71","TAYLOR","Summer"
"03","20","71","SUMMER","(looks) hm"
"03","20","71","TAYLOR","come on, cheer up (rubs Summer shoulder) its gonna be fine, you an Seth will work it out"
"03","20","71","SUMMER","I know I just don't get it, we had a dream an the dream comes true an then suddenly he's like (frowns) god what a crappy dream (looks at Taylor) I mean who does that"
"03","20","71","TAYLOR","Summer getting a man is like capturing a wily silver back gorilla (raises eyebrows) in the Ugandan highlands (Summer looks at her then away, frowns then raises her eyebrows) you see nature is telling that gorilla to stay in the wild (looks at Taylor) (points) but both you an I know that that gorilla would be much happier back in the zoo (nods) on a normal feeding schedule (Summer raises her eyebrows) but sometimes he's just gotta roar an beat his chest before he'll let you shoot him with a tranq dart"
"03","20","71","SUMMER","so what your saying is he's trying to (frowns) exert his gorilla independence(unsure)"
"03","20","71","TAYLOR","yes (points) that is exactly what I'm saying Summer, now come help me set up the bonfire (to Seung Ho) uh Seung Ho"
"03","20","72","SUMMER","yeah what she said"
"03","20","72","TAYLOR","oh bye guys"
